problem,learner,aut,bbo,property,size,realsymbols,learnsymbols,eqsymbols,emsymbols,emosymbols,insymbols,realqueries,learnqueries,eqqueries,emqueries,emoqueries,inqueries,length,multiplier,refinements
9,ADT,monitor-buchi,cex-first,4,1,21,20,0,1,0,0,22,21,0,1,0,0,1,45.000000,1
9,ADT,monitor-buchi,cex-first,7,1,22,20,0,2,0,0,23,21,0,2,0,0,1,45.000000,1
9,ADT,monitor-buchi,cex-first,10,4,274,260,0,12,225,2,109,101,0,7,90,1,2,45.000000,2
9,ADT,monitor-buchi,cex-first,16,4,275,260,0,13,225,2,110,101,0,8,90,1,1,45.000000,2
9,ADT,monitor-buchi,cex-first,17,4,276,260,0,14,225,2,111,101,0,9,90,1,1,45.000000,2
9,ADT,monitor-buchi,cex-first,22,4,277,260,0,15,225,2,112,101,0,10,90,1,1,45.000000,2
9,ADT,monitor-buchi,cex-first,1,36,42300,40100,0,129,206593,2071,1419,1388,0,23,16828,8,10,45.000000,9
9,ADT,monitor-buchi,cex-first,5,156,2845169,2798210,0,133,496164543,74930,8643,8607,0,24,188007,13,4,45.000000,13
9,ADT,monitor-buchi,cex-first,9,156,2845177,2798210,0,141,496164543,74930,8644,8607,0,25,188007,13,8,45.000000,13
9,ADT,monitor-buchi,cex-first,11,156,2845180,2798210,0,144,496164543,74930,8645,8607,0,26,188007,13,3,45.000000,13
9,ADT,monitor-buchi,cex-first,19,156,2845185,2798210,0,149,597466723,74930,8646,8607,0,27,209051,13,5,45.000000,13
9,ADT,monitor-buchi,cex-first,27,156,2845188,2798210,0,152,597859843,74930,8647,8607,0,28,223091,13,3,45.000000,13
9,ADT,monitor-buchi,cex-first,32,156,2845203,2798210,0,167,599081235,74930,8649,8607,0,30,251169,13,4,45.000000,13
9,ADT,monitor-buchi,cex-first,46,156,2845207,2798210,0,171,601935117,74930,8650,8607,0,31,293272,13,4,45.000000,13
9,ADT,monitor-buchi,cex-first,47,156,2845214,2798210,0,178,601935117,74930,8651,8607,0,32,293272,13,7,45.000000,13
9,ADT,monitor-buchi,cex-first,55,156,2845231,2798210,0,195,603212551,74930,8654,8607,0,35,321348,13,2,45.000000,13
9,ADT,monitor-buchi,cex-first,61,156,2845232,2798210,0,196,603507391,74930,8655,8607,0,36,335388,13,1,45.000000,13
9,ADT,monitor-buchi,cex-first,62,156,2845237,2798210,0,201,603507391,74930,8656,8607,0,37,335388,13,5,45.000000,13
9,ADT,monitor-buchi,cex-first,66,156,2845249,2798210,0,213,604068948,74930,8658,8607,0,39,349427,13,5,45.000000,13
9,ADT,monitor-buchi,cex-first,68,156,2845259,2798210,0,223,604518228,74930,8660,8607,0,41,363467,13,1,45.000000,13
9,ADT,monitor-buchi,cex-first,69,156,2845264,2798210,0,228,604518228,74930,8661,8607,0,42,363467,13,5,45.000000,13
9,ADT,monitor-buchi,cex-first,70,156,2845266,2798210,0,230,604518228,74930,8662,8607,0,43,363467,13,2,45.000000,13
