problem,learner,aut,bbo,property,size,realsymbols,learnsymbols,eqsymbols,emsymbols,emosymbols,insymbols,realqueries,learnqueries,eqqueries,emqueries,emoqueries,inqueries,length,multiplier,refinements
2,MalerPnueli,monitor-buchi,cex-first,1,1,11,10,0,1,0,0,12,11,0,1,0,0,1,10.000000,1
2,MalerPnueli,monitor-buchi,cex-first,2,13,184303,184206,0,28,1695,69,9315,9301,0,10,639,4,3,10.000000,5
2,MalerPnueli,monitor-buchi,cex-first,4,17,6721017,6720642,0,35,14175,340,58498,58482,0,11,1679,5,7,10.000000,6
2,MalerPnueli,monitor-buchi,cex-first,6,19,12979107,12978380,0,35,31866,692,82911,82894,0,11,3041,6,6,10.000000,7
2,MalerPnueli,monitor-buchi,cex-first,8,26,23385317,23384393,0,35,46279,889,164709,164691,0,11,4556,7,27,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,9,26,23385317,23384393,0,35,46308,889,164709,164691,0,11,4559,7,13,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,11,26,23385322,23384393,0,40,46308,889,164710,164691,0,12,4559,7,5,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,12,26,23385326,23384393,0,44,46308,889,164711,164691,0,13,4559,7,4,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,13,26,23385326,23384393,0,44,46365,889,164711,164691,0,13,4562,7,27,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,15,26,23385329,23384393,0,47,46365,889,164712,164691,0,14,4562,7,3,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,17,26,23385337,23384393,0,55,46365,889,164713,164691,0,15,4562,7,8,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,20,26,23385347,23384393,0,65,46365,889,164714,164691,0,16,4562,7,10,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,21,26,23385351,23384393,0,69,46365,889,164715,164691,0,17,4562,7,4,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,22,26,23385351,23384393,0,69,46403,889,164715,164691,0,17,4565,7,14,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,23,26,23385353,23384393,0,71,46403,889,164716,164691,0,18,4565,7,2,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,25,26,23385355,23384393,0,73,46403,889,164717,164691,0,19,4565,7,2,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,26,26,23385358,23384393,0,76,46403,889,164718,164691,0,20,4565,7,3,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,29,26,23385363,23384393,0,81,46403,889,164719,164691,0,21,4565,7,5,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,31,26,23385371,23384393,0,89,46403,889,164720,164691,0,22,4565,7,8,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,32,26,23385371,23384393,0,89,46460,889,164720,164691,0,22,4568,7,27,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,34,26,23385377,23384393,0,95,46460,889,164721,164691,0,23,4568,7,6,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,35,26,23385377,23384393,0,95,46471,889,164721,164691,0,23,4570,7,6,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,37,26,23385381,23384393,0,99,46471,889,164722,164691,0,24,4570,7,4,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,38,26,23385381,23384393,0,99,46482,889,164722,164691,0,24,4572,7,6,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,40,26,23385386,23384393,0,104,46482,889,164723,164691,0,25,4572,7,5,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,43,26,23385386,23384393,0,104,46501,889,164723,164691,0,25,4574,7,10,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,44,26,23385387,23384393,0,105,46501,889,164724,164691,0,26,4574,7,1,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,47,26,23385390,23384393,0,108,46501,889,164725,164691,0,27,4574,7,3,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,49,26,23385400,23384393,0,118,46501,889,164726,164691,0,28,4574,7,10,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,55,26,23385401,23384393,0,119,46501,889,164727,164691,0,29,4574,7,1,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,58,26,23385401,23384393,0,119,46517,889,164727,164691,0,29,4576,7,9,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,59,26,23385403,23384393,0,121,46517,889,164728,164691,0,30,4576,7,2,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,60,26,23385403,23384393,0,121,46555,889,164728,164691,0,30,4578,7,25,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,68,26,23385404,23384393,0,122,46555,889,164729,164691,0,31,4578,7,1,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,69,26,23385408,23384393,0,126,46555,889,164730,164691,0,32,4578,7,4,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,70,26,23385417,23384393,0,135,46555,889,164731,164691,0,33,4578,7,9,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,74,26,23385420,23384393,0,138,46555,889,164732,164691,0,34,4578,7,3,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,84,26,23385423,23384393,0,141,46555,889,164733,164691,0,35,4578,7,3,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,87,26,23385424,23384393,0,142,46555,889,164734,164691,0,36,4578,7,1,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,88,26,23385426,23384393,0,144,46555,889,164735,164691,0,37,4578,7,2,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,90,26,23385429,23384393,0,147,46555,889,164736,164691,0,38,4578,7,3,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,93,26,23385429,23384393,0,147,46566,889,164736,164691,0,38,4580,7,6,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,94,26,23385450,23384393,0,168,46566,889,164737,164691,0,39,4580,7,21,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,95,26,23385451,23384393,0,169,46566,889,164738,164691,0,40,4580,7,1,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,96,26,23385451,23384393,0,169,46623,889,164738,164691,0,40,4583,7,27,10.000000,8
2,MalerPnueli,monitor-buchi,cex-first,97,26,23385462,23384393,0,180,46623,889,164739,164691,0,41,4583,7,11,10.000000,8
